ID,Household income,Household size,Rainfall,Ave temp dry,Travel time,Shortest distance,Height diff,Volume per day wet,Amount spent,Willingness to pay,tA,Wd,td,t2,A2,W2,d2,t3,A3,W3,d3,t4,A4,W4,d4,t5,A5,W5,d5
737,70000,8,2.5,29.1,40,254.61,2,160,165,210,6600,53468.1,10184.4,1600,27225,44100,64826.2521,64000,4492125,9261000,16505412.05,2560000,741200625,1944810000,4202442961,102400000,1.22298E+11,4.0841E+11,1.06998E+12
738,80000,7,2.5,29.1,30,275.15,4,180,285,330,8550,90799.5,8254.5,900,81225,108900,75707.5225,27000,23149125,35937000,20830924.82,810000,6597500625,11859210000,5731628963,24300000,1.88029E+12,3.91354E+12,1.57706E+12
739,45000,6,2.5,29.1,40,210.09,3,140,285,330,11400,69329.7,8403.6,1600,81225,108900,44137.8081,64000,23149125,35937000,9272912.104,2560000,6597500625,11859210000,1948146104,102400000,1.88029E+12,3.91354E+12,4.09286E+11
740,50000,7,2.5,29.1,50,217.52,5,120,165,210,8250,45679.2,10876,2500,27225,44100,47314.9504,125000,4492125,9261000,10291948.01,6250000,741200625,1944810000,2238704531,312500000,1.22298E+11,4.0841E+11,4.86963E+11
741,105000,7,2.5,29.1,20,329.16,10,200,570,280,11400,92164.8,6583.2,400,324900,78400,108346.3056,8000,185193000,21952000,35663269.95,160000,1.0556E+11,6146560000,11738921937,3200000,6.01692E+13,1.72104E+12,3.86398E+12
742,105000,7,2.5,29.1,30,251.48,2,180,285,330,8550,82988.4,7544.4,900,81225,108900,63242.1904,27000,23149125,35937000,15904146.04,810000,6597500625,11859210000,3999574647,24300000,1.88029E+12,3.91354E+12,1.00581E+12
743,105000,6,2.5,29.1,40,196.02,4,140,285,330,11400,64686.6,7840.8,1600,81225,108900,38423.8404,64000,23149125,35937000,7531841.195,2560000,6597500625,11859210000,1476391511,102400000,1.88029E+12,3.91354E+12,2.89402E+11
744,85000,9,2.5,29.1,20,175.97,1,200,360,410,7200,72147.7,3519.4,400,129600,168100,30965.4409,8000,46656000,68921000,5448988.635,160000,16796160000,28257610000,958858530.1,3200000,6.04662E+12,1.15856E+13,1.6873E+11
745,85000,9,2.5,29.1,20,208.24,1,200,360,410,7200,85378.4,4164.8,400,129600,168100,43363.8976,8000,46656000,68921000,9030098.036,160000,16796160000,28257610000,1880427615,3200000,6.04662E+12,1.15856E+13,3.9158E+11
746,85000,9,2.5,29.1,20,150.44,3,200,405,450,8100,67698,3008.8,400,164025,202500,22632.1936,8000,66430125,91125000,3404787.205,160000,26904200625,41006250000,512216187.1,3200000,1.08962E+13,1.84528E+13,77057803195
747,85000,9,2.5,29.1,20,138.22,2,200,360,410,7200,56670.2,2764.4,400,129600,168100,19104.7684,8000,46656000,68921000,2640661.088,160000,16796160000,28257610000,364992175.6,3200000,6.04662E+12,1.15856E+13,50449218514
748,70000,9,2.5,29.1,20,246.66,1,220,405,450,8100,110997,4933.2,400,164025,202500,60841.1556,8000,66430125,91125000,15007079.44,160000,26904200625,41006250000,3701646215,3200000,1.08962E+13,1.84528E+13,9.13048E+11
749,70000,7,2.5,29.1,60,180.4,1,100,120,170,7200,30668,10824,3600,14400,28900,32544.16,216000,1728000,4913000,5870966.464,12960000,207360000,835210000,1059122350,777600000,24883200000,1.41986E+11,1.91066E+11
750,70000,8,2.5,29.1,40,261.02,10,160,165,210,6600,54814.2,10440.8,1600,27225,44100,68131.4404,64000,4492125,9261000,17783668.57,2560000,741200625,1944810000,4641893171,102400000,1.22298E+11,4.0841E+11,1.21163E+12
751,70000,6,2.5,29.1,40,205.64,8,140,285,330,11400,67861.2,8225.6,1600,81225,108900,42287.8096,64000,23149125,35937000,8696065.166,2560000,6597500625,11859210000,1788258841,102400000,1.88029E+12,3.91354E+12,3.67738E+11
752,85000,9,2.5,29.1,20,222.65,1,200,360,410,7200,91286.5,4453,400,129600,168100,49573.0225,8000,46656000,68921000,11037433.46,160000,16796160000,28257610000,2457484560,3200000,6.04662E+12,1.15856E+13,5.47159E+11
753,95000,6,2.5,29.1,40,148.82,2,140,285,330,11400,49110.6,5952.8,1600,81225,108900,22147.3924,64000,23149125,35937000,3295974.937,2560000,6597500625,11859210000,490506990.1,102400000,1.88029E+12,3.91354E+12,72997250270
754,50000,7,2.5,29.1,50,162.56,1,120,165,210,8250,34137.6,8128,2500,27225,44100,26425.7536,125000,4492125,9261000,4295770.505,6250000,741200625,1944810000,698320453.3,312500000,1.22298E+11,4.0841E+11,1.13519E+11
755,95000,9,2.5,29.1,60,103.35,4,200,90,140,5400,14469,6201,3600,8100,19600,10681.2225,216000,729000,2744000,1103904.345,12960000,65610000,384160000,114088514.1,777600000,5904900000,53782400000,11791047932
756,90000,9,2.5,29.1,20,155.94,8,200,330,380,6600,59257.2,3118.8,400,108900,144400,24317.2836,8000,35937000,54872000,3792037.205,160000,11859210000,20851360000,591330281.7,3200000,3.91354E+12,7.92352E+12,92212044126
757,50000,7,2.5,29.1,50,116.47,4,120,165,210,8250,24458.7,5823.5,2500,27225,44100,13565.2609,125000,4492125,9261000,1579945.937,6250000,741200625,1944810000,184016303.3,312500000,1.22298E+11,4.0841E+11,21432378844
758,95000,8,2.5,29.1,40,113.22,3,160,165,210,6600,23776.2,4528.8,1600,27225,44100,12818.7684,64000,4492125,9261000,1451340.958,2560000,741200625,1944810000,164320823.3,102400000,1.22298E+11,4.0841E+11,18604403613
759,80000,7,2.5,29.1,30,89.55,1,180,285,330,8550,29551.5,2686.5,900,81225,108900,8019.2025,27000,23149125,35937000,718119.5839,810000,6597500625,11859210000,64307608.74,24300000,1.88029E+12,3.91354E+12,5758746362
760,100000,7,2.5,29.1,20,114.79,2,220,645,400,12900,45916,2295.8,400,416025,160000,13176.7441,8000,268336125,64000000,1512558.455,160000,1.73077E+11,25600000000,173626585.1,3200000,1.11635E+14,1.024E+13,19930595701
761,100000,6,2.5,29.1,40,159.67,2,140,285,330,11400,52691.1,6386.8,1600,81225,108900,25494.5089,64000,23149125,35937000,4070708.236,2560000,6597500625,11859210000,649969984.1,102400000,1.88029E+12,3.91354E+12,1.03781E+11
762,50000,7,2.5,29.1,50,81.34,0,120,165,210,8250,17081.4,4067,2500,27225,44100,6616.1956,125000,4492125,9261000,538161.3501,6250000,741200625,1944810000,43774044.22,312500000,1.22298E+11,4.0841E+11,3560580757
763,85000,9,2.5,29.1,35,52.63,1,200,210,260,7350,13683.8,1842.05,1225,44100,67600,2769.9169,42875,9261000,17576000,145780.7264,1500625,1944810000,4569760000,7672439.633,52521875,4.0841E+11,1.18814E+12,403800497.9
764,70000,8,2.5,29.1,40,40.61,0,160,165,210,6600,8528.1,1624.4,1600,27225,44100,1649.1721,64000,4492125,9261000,66972.87898,2560000,741200625,1944810000,2719768.615,102400000,1.22298E+11,4.0841E+11,110449803.5
765,70000,7,2.5,29.1,30,84.6,5,180,285,330,8550,27918,2538,900,81225,108900,7157.16,27000,23149125,35937000,605495.736,810000,6597500625,11859210000,51224939.27,24300000,1.88029E+12,3.91354E+12,4333629862
766,70000,9,2.5,29.1,20,105.91,6,200,330,380,6600,40245.8,2118.2,400,108900,144400,11216.9281,8000,35937000,54872000,1187984.855,160000,11859210000,20851360000,125819476,3200000,3.91354E+12,7.92352E+12,13325540703
767,70000,7,2.5,29.1,30,156.04,7,180,285,330,8550,51493.2,4681.2,900,81225,108900,24348.4816,27000,23149125,35937000,3799337.069,810000,6597500625,11859210000,592848556.2,24300000,1.88029E+12,3.91354E+12,92508088713
768,45000,9,2.5,29.1,40,167.72,4,140,120,170,4800,28512.4,6708.8,1600,14400,28900,28129.9984,64000,1728000,4913000,4717963.332,2560000,207360000,835210000,791296810,102400000,24883200000,1.41986E+11,1.32716E+11
769,65000,8,2.5,29.1,30,60.78,1,160,165,210,4950,12763.8,1823.4,900,27225,44100,3694.2084,27000,4492125,9261000,224533.9866,810000,741200625,1944810000,13647175.7,24300000,1.22298E+11,4.0841E+11,829475339.2
770,95000,9,2.5,29.1,20,118.36,1,200,360,410,7200,48527.6,2367.2,400,129600,168100,14009.0896,8000,46656000,68921000,1658115.845,160000,16796160000,28257610000,196254591.4,3200000,6.04662E+12,1.15856E+13,23228693441
771,45000,8,2.5,29.1,40,91.92,2,140,120,170,4800,15626.4,3676.8,1600,14400,28900,8449.2864,64000,1728000,4913000,776658.4059,2560000,207360000,835210000,71390440.67,102400000,24883200000,1.41986E+11,6562209306
772,90000,6,2.5,29.1,40,111.83,7,140,285,330,11400,36903.9,4473.2,1600,81225,108900,12505.9489,64000,23149125,35937000,1398540.265,2560000,6597500625,11859210000,156398757.9,102400000,1.88029E+12,3.91354E+12,17490073095
773,45000,9,2.5,29.1,20,84.58,1,220,405,450,8100,38061,1691.6,400,164025,202500,7153.7764,8000,66430125,91125000,605066.4079,160000,26904200625,41006250000,51176516.78,3200000,1.08962E+13,1.84528E+13,4328509789
774,60000,7,2.5,29.1,40,126.04,3,140,210,260,8400,32770.4,5041.6,1600,44100,67600,15886.0816,64000,9261000,17576000,2002281.725,2560000,1944810000,4569760000,252367588.6,102400000,4.0841E+11,1.18814E+12,31808410867
775,75000,7,2.5,29.1,30,130,7,180,285,330,8550,42900,3900,900,81225,108900,16900,27000,23149125,35937000,2197000,810000,6597500625,11859210000,285610000,24300000,1.88029E+12,3.91354E+12,37129300000
776,80000,7,2.5,29.1,30,26.4,1,180,285,330,8550,8712,792,900,81225,108900,696.96,27000,23149125,35937000,18399.744,810000,6597500625,11859210000,485753.2416,24300000,1.88029E+12,3.91354E+12,12823885.58
777,75000,7,2.5,29.1,30,65.07,7,180,285,330,8550,21473.1,1952.1,900,81225,108900,4234.1049,27000,23149125,35937000,275513.2058,810000,6597500625,11859210000,17927644.3,24300000,1.88029E+12,3.91354E+12,1166551815
778,70000,8,2.5,29.1,40,45.22,4,160,165,210,6600,9496.2,1808.8,1600,27225,44100,2044.8484,64000,4492125,9261000,92468.04465,2560000,741200625,1944810000,4181404.979,102400000,1.22298E+11,4.0841E+11,189083133.1
779,65000,8,2.5,29.1,40,149.01,2,160,165,210,6600,31292.1,5960.4,1600,27225,44100,22203.9801,64000,4492125,9261000,3308615.075,2560000,741200625,1944810000,493016732.3,102400000,1.22298E+11,4.0841E+11,73464423277
780,50000,9,2.5,29.1,20,189.69,14,200,360,410,7200,77772.9,3793.8,400,129600,168100,35982.2961,8000,46656000,68921000,6825481.747,160000,16796160000,28257610000,1294725633,3200000,6.04662E+12,1.15856E+13,2.45597E+11
781,40000,7,2.5,29.1,60,92.72,2,100,120,170,7200,15762.4,5563.2,3600,14400,28900,8596.9984,216000,1728000,4913000,797113.6916,12960000,207360000,835210000,73908381.49,777600000,24883200000,1.41986E+11,6852785132
782,90000,7,2.5,29.1,20,83.2,3,200,525,480,10500,39936,1664,400,275625,230400,6922.24,8000,144703125,110592000,575930.368,160000,75969140625,53084160000,47917406.62,3200000,3.98838E+13,2.54804E+13,3986728231
783,65000,8,2.5,29.1,40,134.63,7,160,165,210,6600,28272.3,5385.2,1600,27225,44100,18125.2369,64000,4492125,9261000,2440200.644,2560000,741200625,1944810000,328524212.7,102400000,1.22298E+11,4.0841E+11,44229214753
784,95000,8,2.5,29.1,40,174.87,4,140,120,170,4800,29727.9,6994.8,1600,14400,28900,30579.5169,64000,1728000,4913000,5347440.12,2560000,207360000,835210000,935106853.8,102400000,24883200000,1.41986E+11,1.63522E+11
785,90000,9,2.5,29.1,20,147.41,4,200,360,410,7200,60438.1,2948.2,400,129600,168100,21729.7081,8000,46656000,68921000,3203176.271,160000,16796160000,28257610000,472180214.1,3200000,6.04662E+12,1.15856E+13,69604085362
786,90000,7,2.5,29.1,60,10.05,1,100,120,170,7200,1708.5,603,3600,14400,28900,101.0025,216000,1728000,4913000,1015.075125,12960000,207360000,835210000,10201.50501,777600000,24883200000,1.41986E+11,102525.1253
787,90000,9,2.5,29.1,20,51.01,1,200,330,380,6600,19383.8,1020.2,400,108900,144400,2602.0201,8000,35937000,54872000,132729.0453,160000,11859210000,20851360000,6770508.601,3200000,3.91354E+12,7.92352E+12,345363643.7
788,90000,9,2.5,29.1,20,97.35,1,200,330,380,6600,36993,1947,400,108900,144400,9477.0225,8000,35937000,54872000,922588.1404,160000,11859210000,20851360000,89813955.47,3200000,3.91354E+12,7.92352E+12,8743388565
789,90000,7,2.5,29.1,40,113.16,0,140,210,260,8400,29421.6,4526.4,1600,44100,67600,12805.1856,64000,9261000,17576000,1449034.802,2560000,1944810000,4569760000,163972778.3,102400000,4.0841E+11,1.18814E+12,18555159587
790,90000,7,2.5,29.1,60,144.26,1,100,120,170,7200,24524.2,8655.6,3600,14400,28900,20810.9476,216000,1728000,4913000,3002187.301,12960000,207360000,835210000,433095540,777600000,24883200000,1.41986E+11,62478362602
791,40000,7,2.5,29.1,60,146.7,3,100,120,170,7200,24939,8802,3600,14400,28900,21520.89,216000,1728000,4913000,3157114.563,12960000,207360000,835210000,463148706.4,777600000,24883200000,1.41986E+11,67943915228
792,90000,9,2.5,29.1,20,35.74,2,200,360,410,7200,14653.4,714.8,400,129600,168100,1277.3476,8000,46656000,68921000,45652.40322,160000,16796160000,28257610000,1631616.891,3200000,6.04662E+12,1.15856E+13,58313987.69
793,95000,9,2.5,29.1,20,40.8,2,200,360,410,7200,16728,816,400,129600,168100,1664.64,8000,46656000,68921000,67917.312,160000,16796160000,28257610000,2771026.33,3200000,6.04662E+12,1.15856E+13,113057874.2
794,55000,6,2.5,29.1,40,73.41,3,140,285,330,11400,24225.3,2936.4,1600,81225,108900,5389.0281,64000,23149125,35937000,395608.5528,2560000,6597500625,11859210000,29041623.86,102400000,1.88029E+12,3.91354E+12,2131945608
795,60000,8,2.5,29.1,40,111.36,3,160,165,210,6600,23385.6,4454.4,1600,27225,44100,12401.0496,64000,4492125,9261000,1380980.883,2560000,741200625,1944810000,153786031.2,102400000,1.22298E+11,4.0841E+11,17125612432
796,75000,7,2.5,29.1,30,34.13,1,180,285,330,8550,11262.9,1023.9,900,81225,108900,1164.8569,27000,23149125,35937000,39756.566,810000,6597500625,11859210000,1356891.597,24300000,1.88029E+12,3.91354E+12,46310710.22
797,50000,7,2.5,29.1,30,64.03,1,120,165,210,4950,13446.3,1920.9,900,27225,44100,4099.8409,27000,4492125,9261000,262512.8128,810000,741200625,1944810000,16808695.41,24300000,1.22298E+11,4.0841E+11,1076260767
798,80000,7,2.5,29.1,30,86.21,1,180,285,330,8550,28449.3,2586.3,900,81225,108900,7432.1641,27000,23149125,35937000,640726.8671,810000,6597500625,11859210000,55237063.21,24300000,1.88029E+12,3.91354E+12,4761987219
799,40000,8,2.5,29.1,40,92.27,4,160,165,210,6600,19376.7,3690.8,1600,27225,44100,8513.7529,64000,4492125,9261000,785563.9801,2560000,741200625,1944810000,72483988.44,102400000,1.22298E+11,4.0841E+11,6688097614
800,40000,7,2.5,29.1,60,106.78,3,100,120,170,7200,18152.6,6406.8,3600,14400,28900,11401.9684,216000,1728000,4913000,1217502.186,12960000,207360000,835210000,130004883.4,777600000,24883200000,1.41986E+11,13881921449
801,95000,9,2.5,29.1,20,205.64,5,200,360,410,7200,84312.4,4112.8,400,129600,168100,42287.8096,8000,46656000,68921000,8696065.166,160000,16796160000,28257610000,1788258841,3200000,6.04662E+12,1.15856E+13,3.67738E+11
802,55000,6,2.5,29.1,40,296.2,8,140,285,330,11400,97746,11848,1600,81225,108900,87734.44,64000,23149125,35937000,25986941.13,2560000,6597500625,11859210000,7697331962,102400000,1.88029E+12,3.91354E+12,2.27995E+12
803,75000,7,2.5,29.1,30,325.53,7,180,285,330,8550,107424.9,9765.9,900,81225,108900,105969.7809,27000,23149125,35937000,34496342.78,810000,6597500625,11859210000,11229594464,24300000,1.88029E+12,3.91354E+12,3.65557E+12
804,45000,6,2.5,29.1,40,310.64,6,140,285,330,11400,102511.2,12425.6,1600,81225,108900,96497.2096,64000,23149125,35937000,29975893.19,2560000,6597500625,11859210000,9311711461,102400000,1.88029E+12,3.91354E+12,2.89259E+12
805,75000,7,2.5,29.1,30,254.26,5,180,285,330,8550,83905.8,7627.8,900,81225,108900,64648.1476,27000,23149125,35937000,16437438.01,810000,6597500625,11859210000,4179382988,24300000,1.88029E+12,3.91354E+12,1.06265E+12
806,85000,6,2.5,29.1,40,255.38,8,140,285,330,11400,84275.4,10215.2,1600,81225,108900,65218.9444,64000,23149125,35937000,16655614.02,2560000,6597500625,11859210000,4253510709,102400000,1.88029E+12,3.91354E+12,1.08626E+12
807,65000,8,2.5,29.1,20,262.15,7,160,405,450,8100,117967.5,5243,400,164025,202500,68722.6225,8000,66430125,91125000,18015635.49,160000,26904200625,41006250000,4722798843,3200000,1.08962E+13,1.84528E+13,1.23808E+12
808,65000,8,2.5,29.1,40,171.29,3,160,165,210,6600,35970.9,6851.6,1600,27225,44100,29340.2641,64000,4492125,9261000,5025693.838,2560000,741200625,1944810000,860851097.5,102400000,1.22298E+11,4.0841E+11,1.47455E+11
809,65000,7,2.5,29.1,30,200.86,6,180,285,330,8550,66283.8,6025.8,900,81225,108900,40344.7396,27000,23149125,35937000,8103644.396,810000,6597500625,11859210000,1627698013,24300000,1.88029E+12,3.91354E+12,3.26939E+11
810,65000,7,2.5,29.1,30,104.24,4,180,285,330,8550,34399.2,3127.2,900,81225,108900,10865.9776,27000,23149125,35937000,1132669.505,810000,6597500625,11859210000,118069469.2,24300000,1.88029E+12,3.91354E+12,12307561470
811,65000,6,2.5,29.1,40,170.66,4,140,285,330,11400,56317.8,6826.4,1600,81225,108900,29124.8356,64000,23149125,35937000,4970444.443,2560000,6597500625,11859210000,848256048.7,102400000,1.88029E+12,3.91354E+12,1.44763E+11
812,75000,7,2.5,29.1,30,45.49,1,180,285,330,8550,15011.7,1364.7,900,81225,108900,2069.3401,27000,23149125,35937000,94134.28115,810000,6597500625,11859210000,4282168.449,24300000,1.88029E+12,3.91354E+12,194795842.8
813,105000,8,2.5,29.1,20,112.22,1,160,450,500,9000,56110,2244.4,400,202500,250000,12593.3284,8000,91125000,125000000,1413223.313,160000,41006250000,62500000000,158591920.2,3200000,1.84528E+13,3.125E+13,17797185284
814,70000,8,2.5,29.1,40,104.62,2,160,165,210,6600,21970.2,4184.8,1600,27225,44100,10945.3444,64000,4492125,9261000,1145101.931,2560000,741200625,1944810000,119800564,102400000,1.22298E+11,4.0841E+11,12533535009
815,95000,9,2.5,29.1,20,164.08,2,200,330,380,6600,62350.4,3281.6,400,108900,144400,26922.2464,8000,35937000,54872000,4417402.189,160000,11859210000,20851360000,724807351.2,3200000,3.91354E+12,7.92352E+12,1.18926E+11
816,65000,8,2.5,29.1,40,176.85,7,160,165,210,6600,37138.5,7074,1600,27225,44100,31275.9225,64000,4492125,9261000,5531146.894,2560000,741200625,1944810000,978183328.2,102400000,1.22298E+11,4.0841E+11,1.72992E+11
817,55000,6,2.5,29.1,40,99.46,5,140,285,330,11400,32821.8,3978.4,1600,81225,108900,9892.2916,64000,23149125,35937000,983887.3225,2560000,6597500625,11859210000,97857433.1,102400000,1.88029E+12,3.91354E+12,9732900296
818,65000,8,2.5,29.1,40,223.52,7,160,165,210,6600,46939.2,8940.8,1600,27225,44100,49961.1904,64000,4492125,9261000,11167325.28,2560000,741200625,1944810000,2496120546,102400000,1.22298E+11,4.0841E+11,5.57933E+11
819,85000,9,2.5,29.1,20,260.76,5,200,330,380,6600,99088.8,5215.2,400,108900,144400,67995.7776,8000,35937000,54872000,17730578.97,160000,11859210000,20851360000,4623425771,3200000,3.91354E+12,7.92352E+12,1.2056E+12
820,50000,7,2.5,29.1,50,277.42,4,120,165,210,8250,58258.2,13871,2500,27225,44100,76961.8564,125000,4492125,9261000,21350758.2,6250000,741200625,1944810000,5923127341,312500000,1.22298E+11,4.0841E+11,1.64319E+12
821,105000,8,2.5,29.1,40,202.94,4,160,165,210,6600,42617.4,8117.6,1600,27225,44100,41184.6436,64000,4492125,9261000,8358011.572,2560000,741200625,1944810000,1696174868,102400000,1.22298E+11,4.0841E+11,3.44222E+11
822,95000,9,2.5,29.1,20,126.62,4,200,360,410,7200,51914.2,2532.4,400,129600,168100,16032.6244,8000,46656000,68921000,2030050.902,160000,16796160000,28257610000,257045045.2,3200000,6.04662E+12,1.15856E+13,32547043617
823,80000,7,2.5,29.1,30,60.96,0,180,285,330,8550,20116.8,1828.8,900,81225,108900,3716.1216,27000,23149125,35937000,226534.7727,810000,6597500625,11859210000,13809559.75,24300000,1.88029E+12,3.91354E+12,841830762.1
824,80000,7,2.5,29.1,30,89.68,5,180,285,330,8550,29594.4,2690.4,900,81225,108900,8042.5024,27000,23149125,35937000,721251.6152,810000,6597500625,11859210000,64681844.85,24300000,1.88029E+12,3.91354E+12,5800667847
825,95000,9,2.5,29.1,20,151.43,4,200,360,410,7200,62086.3,3028.6,400,129600,168100,22931.0449,8000,46656000,68921000,3472448.129,160000,16796160000,28257610000,525832820.2,3200000,6.04662E+12,1.15856E+13,79626863964
826,70000,8,2.5,29.1,40,100.09,0,160,165,210,6600,21018.9,4003.6,1600,27225,44100,10018.0081,64000,4492125,9261000,1002702.431,2560000,741200625,1944810000,100360486.3,102400000,1.22298E+11,4.0841E+11,10045081073
827,50000,7,2.5,29.1,50,43.17,1,120,165,210,8250,9065.7,2158.5,2500,27225,44100,1863.6489,125000,4492125,9261000,80453.72301,6250000,741200625,1944810000,3473187.222,312500000,1.22298E+11,4.0841E+11,149937492.4
828,80000,9,2.5,29.1,20,131.14,0,220,330,380,6600,49833.2,2622.8,400,108900,144400,17197.6996,8000,35937000,54872000,2255306.326,160000,11859210000,20851360000,295760871.5,3200000,3.91354E+12,7.92352E+12,38786080693
829,105000,7,2.5,29.1,20,180.94,4,200,570,280,11400,50663.2,3618.8,400,324900,78400,32739.2836,8000,185193000,21952000,5923845.975,160000,1.0556E+11,6146560000,1071860691,3200000,6.01692E+13,1.72104E+12,1.93942E+11
